Simulacion,Spot_Futuro
1293,3679.7929773168366
1294,3713.5612245649613
1295,3653.3033781304093
1296,3709.931648102276
1297,3671.1252826902996
1298,3693.0608147584458
1299,3714.0367026120216
1300,3751.640473291372
1301,3681.084660176953
1302,3707.3234726068213
1303,3676.042373839107
1304,3702.8434424749344
1305,3698.6288092214886
1306,3750.676025513102
1307,3699.161023600564
1308,3654.7422298673605
1309,3704.072939610254
1310,3692.871602745153
1311,3726.274094575135
1312,3668.0787459636413
1313,3695.9862415295033
1314,3674.5379427929756
1315,3655.54845989105
1316,3728.184723240605
1317,3737.7392562289174
1318,3707.086709286991
1319,3704.1875121301728
1320,3678.3479029583227
1321,3721.8924121550576
1322,3697.13343642838
1323,3687.2407839468997
1324,3693.4657079760186
1325,3683.752432654367
1326,3684.2249070426715
1327,3664.9687266977244
1328,3709.132064180116
1329,3712.6935801114328
1330,3664.8342848869934
1331,3687.5313361970966
1332,3664.937947328859
1333,3693.2897818225447
1334,3651.126533091813
1335,3677.8373439921356
1336,3661.3453108519043
1337,3706.6471163245583
1338,3666.729145144246
1339,3631.0052232127778
1340,3678.579833303632
1341,3729.1308721132596
1342,3636.1237805631267
1343,3663.7979747939253
1344,3670.9954806528513
1345,3714.5865828222977
1346,3663.586997791259
1347,3747.040925092478
1348,3695.216316131163
1349,3719.4446527260047
1350,3708.5945519939633
1351,3629.234343276888
1352,3705.5644216489695
1353,3711.405957951928
1354,3702.7846739667516
1355,3695.078452641379
1356,3702.4669047150187
1357,3720.790857198618
1358,3684.539428759342
1359,3704.9527048160367
1360,3727.6453544266797
1361,3714.1869953062715
1362,3700.282970231311
1363,3672.5970740666858
1364,3672.8748400920013
1365,3648.7190947071235
1366,3738.986231035969
1367,3661.9882977961906
1368,3665.8306080929037
1369,3687.362992463008
1370,3690.4933849249564
1371,3669.37059598283
1372,3637.7622142848263
1373,3670.1480733007215
1374,3716.3076864452414
1375,3698.690192478662
1376,3660.0301082049
1377,3693.7854617157245
1378,3678.5785483357204
1379,3644.6869323394185
1380,3732.542832229302
1381,3705.0743311124224
1382,3692.3572877523466
1383,3710.9794541188494
1384,3617.471893777821
1385,3729.031901903845
1386,3694.620341345
1387,3677.910427430441
1388,3623.3219070953096
1389,3713.2526049722537
1390,3657.709061872618
1391,3697.4644852817014
1392,3737.5915135090745
1393,3681.778655987387
1394,3709.9014548674295
1395,3739.4875616243967
1396,3658.880736429158
1397,3707.0897363528784
1398,3699.9229333470626
1399,3700.965918333265
1400,3692.433289392986
1401,3695.46852740777
1402,3724.9239032536343
1403,3687.8679646540927
1404,3702.8247029764925
1405,3667.693389108443
1406,3651.7896535589744
1407,3665.775938578891
1408,3722.156934384483
1409,3659.9124171060753
1410,3693.4016907161367
1411,3693.545630652405
1412,3671.180402253041
1413,3655.8904311908045
1414,3665.527225480394
1415,3707.7845189180384
1416,3678.32099689316
1417,3709.082484537629
1418,3682.664919411357
1419,3727.736926275687
1420,3672.962780011311
1421,3645.458842751653
1422,3693.5055300192744
1423,3704.8019513638724
1424,3670.293238957977
1425,3719.2188237541404
1426,3678.7058798911535
1427,3668.752959459612
1428,3682.2491818083645
1429,3676.443862070862
1430,3741.388962487372
1431,3691.783058485294
1432,3696.0069679795815
1433,3631.133094637381
1434,3673.133046982779
1435,3713.088787970011
1436,3731.44324408583
1437,3670.547873360628
1438,3682.9237467124326
1439,3731.705670413038
1440,3701.8784321581775
1441,3692.9732506965183
1442,3643.7587376920733
1443,3707.408456571373
1444,3682.6439300991183
1445,3719.856800003122
1446,3729.680720209045
1447,3719.9262729004695
1448,3705.397700227412
1449,3668.639520436597
1450,3668.398105269268
1451,3755.6884802283357
1452,3647.154834954003
1453,3711.582555147806
1454,3676.888658624706
1455,3658.993730834447
1456,3666.070181847555
1457,3712.4093894778325
1458,3670.225690014885
1459,3656.1205216978497
1460,3698.0613013472316
1461,3729.1193606177007
1462,3693.796146238938
1463,3714.2136451136853
1464,3675.5518858206146
1465,3703.26284207965
1466,3693.296217594027
1467,3677.1357470997746
1468,3681.200421260911
1469,3689.6319790911302
1470,3719.5202769323805
1471,3701.2636034932275
1472,3675.116462472797
1473,3682.799190492239
1474,3674.416838039113
1475,3694.383042173797
1476,3665.0201491437665
1477,3699.007468442639
1478,3658.517757410721
1479,3696.1827326274924
1480,3720.0377867621037
1481,3661.098749290918
1482,3604.9492535777513
1483,3728.887851147129
1484,3708.2990557960657
1485,3684.7360321471256
1486,3691.9045412436158
1487,3669.9630573883605
1488,3705.1113991034667
1489,3697.9876135236054
1490,3691.3120392131336
1491,3722.2296321006615
1492,3655.1455637432255
1493,3666.4848024022835
1494,3669.3883564126186
1495,3706.905936631735
1496,3689.3231918851266
1497,3648.3507754167254
1498,3707.102034288503
1499,3719.751257822912
1500,3698.791762581973
1501,3678.7242408253355
1502,3706.427031076311
1503,3669.5938290319395
1504,3681.3406204811836
1505,3721.6842588576546
1506,3697.961634713149
1507,3706.764676450211
1508,3704.3060605327764
1509,3659.6730888082784
1510,3694.722460561932
1511,3661.5677337580296
1512,3697.2939317971477
1513,3643.1285966291593
1514,3666.35442905156
1515,3635.7547036862525
1516,3660.520517681141
1517,3702.4875305620967
1518,3659.3288157919037
1519,3683.0979691159996
1520,3696.7771084352657
1521,3632.5620845630656
1522,3678.932337048838
1523,3713.84374387529
1524,3701.415805959076
1525,3683.6131134063608
1526,3698.650491855818
1527,3675.3764201417453
1528,3732.2022114403658
1529,3660.5895185871686
1530,3645.1627285482846
1531,3697.1738854612922
1532,3645.373779374386
1533,3693.2090350199273
1534,3687.411727030858
1535,3697.993544414308
1536,3672.235456111031
1537,3672.665966248012
1538,3718.7359846211702
1539,3675.6940798376777
1540,3679.13741987907
1541,3694.2384800849436
1542,3687.1553613400374
1543,3734.2603001463526
1544,3670.0217201187643
1545,3685.8849344432288
1546,3638.2680838399547
1547,3696.0756300246144
1548,3697.169725754851
1549,3671.210125790201
1550,3682.2865786983
1551,3649.2209605289527
1552,3735.9566201503217
1553,3656.464822065278
1554,3668.045869950464
1555,3699.2411220277886
1556,3729.2166499995374
1557,3699.712621348802
1558,3654.0812005442076
1559,3706.4337648572055
1560,3714.2813885599608
1561,3656.748354385213
1562,3668.5616622223138
1563,3684.5384414140713
1564,3692.686287894135
1565,3710.4491831697983
1566,3700.52676405199
1567,3697.643077994847
1568,3695.4449129337995
1569,3672.6333458226063
1570,3683.674797160061
1571,3658.516934289326
1572,3699.4651948509513
1573,3717.253055210948
1574,3703.4448281279997
1575,3722.98281951462
1576,3701.0659487096973
1577,3680.29819651586
1578,3660.2020582728996
1579,3646.09425589885
1580,3713.913944089705
1581,3689.098212681502
1582,3724.4418258521596
1583,3675.7651245272577
1584,3654.2969076954128
1585,3689.3157834064323
1586,3739.3709161833995
1587,3679.7463513522252
1588,3684.1539921150584
1589,3669.4546111684804
1590,3702.960823656813
1591,3689.8891203608455
1592,3724.4235389004166
1593,3699.8856898640274
1594,3691.590265515218
1595,3676.9712720983175
1596,3700.5551358802195
1597,3694.1716581842215
1598,3693.0196777312467
1599,3748.665802199858
1600,3707.672752276137
1601,3714.171003918638
1602,3684.934549191349
1603,3715.875888603097
1604,3687.018490865558
1605,3714.2223617860127
1606,3682.744414350218
1607,3664.0392003706684
1608,3718.2661048958894
1609,3671.4999162250265
1610,3702.6637246593523
1611,3706.7513287506563
1612,3675.8799498938647
1613,3700.940032398054
1614,3730.4463106379912
1615,3668.5430858631275
1616,3687.6084251228817
1617,3671.825977933404
1618,3670.60714377432
1619,3752.465001825762
1620,3700.8628003699864
1621,3644.052472653613
1622,3697.7355455866227
1623,3655.2832540775094
1624,3679.740586085575
1625,3656.9476158516577
1626,3678.0627052294612
1627,3671.505730181791
1628,3682.0085857169474
1629,3672.0185507255273
1630,3691.7118023028784
1631,3648.0756618058813
1632,3631.245589814157
1633,3690.908798262333
1634,3693.7425623555378
1635,3680.6710568900994
1636,3669.321440272544
1637,3714.919063529162
1638,3697.1184489513676
1639,3689.294730175923
1640,3677.532336982912
1641,3695.7999550993973
1642,3665.374973300261
1643,3690.337497957743
1644,3713.4249519670398
1645,3661.3180317351425
1646,3697.534130088686
1647,3681.5425089012156
1648,3644.917302538151
1649,3705.74461673065
1650,3666.532089622016
1651,3679.4884134046374
1652,3722.7853752854994
1653,3632.4650311502883
1654,3697.3859929573405
1655,3708.550519972071
1656,3727.565279513151
1657,3718.3198595726017
1658,3697.4217728540225
1659,3692.6073537404086
1660,3698.886999098379
1661,3719.5107263138916
1662,3676.0246846390323
1663,3626.4661247131608
1664,3704.3661863278244
1665,3722.5816291740553
1666,3658.58861884907
1667,3639.3188400566055
1668,3696.802614551212
1669,3700.474668228429
1670,3681.24785044355
1671,3690.251339990838
1672,3703.4332465840107
1673,3691.442093781342
1674,3672.963932890532
1675,3732.24302918724
1676,3669.79636905051
1677,3662.995378755989
1678,3741.525319171185
1679,3693.9850816028497
1680,3699.6439388984895
1681,3717.849307855367
1682,3695.5543957319956
1683,3711.9199153611385
1684,3676.5361748638684
1685,3673.3144174549384
1686,3696.805889256904
1687,3712.0439143979665
1688,3658.393839075282
1689,3687.84797561083
1690,3746.73913350669
1691,3667.454761493813
1692,3658.564726246813
1693,3696.929215152937
1694,3689.7855255955683
1695,3693.209840083394
1696,3654.015129698488
1697,3649.3177043892524
1698,3674.1334079811027
1699,3701.663661990464
1700,3689.8384997810954
1701,3705.430589677793
1702,3682.679115304748
1703,3679.3132317937298
1704,3659.9438907120198
1705,3767.8853853608757
1706,3677.513268770224
1707,3706.1541442012617
1708,3730.0772498794972
1709,3690.897689208525
1710,3737.5597613315394
1711,3711.4605780134057
1712,3629.6793173374226
1713,3658.6635460206517
1714,3672.125406784067
1715,3638.1077735233075
1716,3685.499153871874
1717,3655.3988118699144
1718,3623.3193889061695
1719,3655.4724453813333
1720,3663.5928413653337
1721,3683.705527898468
1722,3656.1475047034014
1723,3695.790516456636
1724,3709.3863352499325
1725,3690.3316750479344
1726,3672.8905264809196
1727,3711.493953094146
1728,3675.793804668601
1729,3711.5661829252767
1730,3706.5037491871103
1731,3684.4097406640567
1732,3740.736063840691
1733,3713.692214739207
1734,3707.9832135109573
1735,3649.5151515969155
1736,3726.892615824522
1737,3698.405730526892
1738,3716.789982784793
1739,3704.5120171068725
1740,3710.3924169653587
1741,3683.215216730908
1742,3723.2278163187393
1743,3673.6852170421275
1744,3665.3641202333797
1745,3737.6523389660133
1746,3692.114026291306
1747,3696.13200343797
1748,3733.3811573792104
1749,3732.771958228817
1750,3656.5569715674924
1751,3724.7109024904253
1752,3700.2257543382207
1753,3689.4993600191065
1754,3680.2392254551496
1755,3655.621490916644
1756,3659.7642444726043
1757,3711.90944075093
1758,3689.34762150181
1759,3685.9861224582646
1760,3682.112411632743
1761,3710.470527470364
1762,3684.20750492565
1763,3704.260846858953
1764,3707.5724519168434
1765,3695.069832970903
1766,3724.719444566405
1767,3684.747899451532
1768,3654.8266326981225
1769,3707.8753578825863
1770,3668.25972785495
1771,3707.04651612058
1772,3709.461746541177
1773,3676.9955419756866
1774,3666.0620198434876
1775,3675.52744119387
1776,3722.019315916729
1777,3732.3448447444525
1778,3686.1755797744586
1779,3729.1009928002486
1780,3702.8972791347996
1781,3720.0468866885326
1782,3690.0872112122743
1783,3707.1269447414124
1784,3683.7125017413905
1785,3753.762806245939
1786,3703.3023696106798
1787,3716.0696132467433
1788,3695.1125383889107
1789,3669.2573217709073
1790,3675.6084355387825
1791,3675.8348814778856
1792,3670.566485735541
1793,3699.332948069353
1794,3693.874042440991
1795,3701.8698150371506
1796,3774.5249372993785
1797,3698.988211059487
1798,3702.9377925221306
1799,3695.8904827295187
1800,3703.2104516875893
1801,3664.1902489904396
1802,3659.2401711300417
1803,3669.1657994879206
1804,3710.8861496463833
1805,3682.7551441613305
1806,3672.612337015512
1807,3642.1661146456104
1808,3636.251245014857
1809,3710.670793556362
1810,3677.164340425993
1811,3729.033598154994
1812,3676.6699568981603
1813,3690.422186508307
1814,3683.949189192667
1815,3668.9625459316453
1816,3701.1457971050454
1817,3683.858863727299
1818,3697.094414133088
1819,3655.199303971053
1820,3714.019440994825
1821,3668.883074774318
1822,3634.8923513116238
1823,3686.052882408127
1824,3653.909244517035
1825,3740.104319723743
1826,3721.98643074414
1827,3642.7867920332837
1828,3697.040243624698
1829,3644.499325832813
1830,3695.1275917974795
1831,3735.068249431889
1832,3666.960058141036
1833,3696.1406284621944
1834,3678.9546494098727
1835,3697.6433046164584
1836,3670.9395752211553
1837,3688.6151477186295
1838,3716.1909074900764
1839,3684.359193603722
1840,3744.4800428338713
1841,3717.250833657774
1842,3699.8598970121534
1843,3680.695414109772
1844,3675.7090774544436
1845,3639.810598378874
1846,3697.948192793033
1847,3657.733084502362
1848,3716.667375783897
1849,3692.2708142617885
1850,3714.574320611361
1851,3686.8182523622895
1852,3676.633082968779
1853,3684.636996679863
1854,3643.128295395239
1855,3695.3640707866866
1856,3655.051309005319
1857,3676.8319597723835
1858,3651.4061616424015
1859,3697.862220692701
1860,3711.371105964965
1861,3725.4493112943983
1862,3706.0643256170492
1863,3703.573342963926
1864,3696.031153604483
1865,3698.847534103111
1866,3689.582909131417
1867,3709.6357582472433
1868,3709.254317769792
1869,3644.969746454607
1870,3683.528185182861
1871,3707.5401534587572
1872,3676.7249555896124
1873,3704.247933951191
1874,3683.247759837814
1875,3737.65027543052
1876,3721.9852685696465
1877,3672.5688976328056
1878,3698.7211362059934
1879,3648.114571596348
1880,3732.0995248540357
1881,3635.172451996566
